ZIPCODE,ZIP_TOTAL_PEOPLE,ZIP_AUDIENCE_PEOPLE,ZIP_TARGET_DENSITY,CUMULATIVE_REACH
30236,39429,47,0.001192,407554
19464,38606,46,0.001192,407554
91360,33583,40,0.001191,407618
16506,20150,24,0.001191,407618
90808,34466,41,0.001190,407659
74133,35359,42,0.001188,407818
78154,33675,40,0.001188,407818
36830,35362,42,0.001188,407818
98038,29454,35,0.001188,407818
28173,59799,71,0.001187,407962
49504,34541,41,0.001187,407962
60504,26960,32,0.001187,407962
76210,35421,42,0.001186,408072
92691,38797,46,0.001186,408072
59106,18555,22,0.001186,408072
63125,25326,30,0.001185,408140
97305,32058,38,0.001185,408140
78261,22805,27,0.001184,408269
76182,27037,32,0.001184,408269
07753,32945,39,0.001184,408269
41011,26173,31,0.001184,408269
54494,22844,27,0.001182,408324
53212,23689,28,0.001182,408324
92064,38948,46,0.001181,408370
11714,20347,24,0.001180,408394
64155,22900,27,0.001179,408456
48322,29676,35,0.001179,408456
80904,20369,24,0.001178,408480
01089,23781,28,0.001177,408574
85053,22099,26,0.001177,408574
70433,33994,40,0.001177,408574
23518,22950,27,0.001176,408719
01453,35716,42,0.001176,408719
85233,30607,36,0.001176,408719
26003,34028,40,0.001176,408719
37090,17874,21,0.001175,408740
60804,40886,48,0.001174,408843
95242,22139,26,0.001174,408843
91784,24710,29,0.001174,408843
75224,19608,23,0.001173,408899
60441,28130,33,0.001173,408899
17603,51211,60,0.001172,408959
67601,17936,21,0.001171,409095
06516,37571,44,0.001171,409095
85383,60654,71,0.001171,409095
18103,35080,41,0.001169,409136
45040,45371,53,0.001168,409255
48045,23111,27,0.001168,409255
08012,33400,39,0.001168,409255
83404,17990,21,0.001167,409276
63701,29163,34,0.001166,409400
26508,29149,34,0.001166,409400
44685,24870,29,0.001166,409400
97116,23161,27,0.001166,409400
48187,44632,52,0.001165,409476
38930,20596,24,0.001165,409476
98374,37788,44,0.001164,409520
28012,24929,29,0.001163,409677
60636,25789,30,0.001163,409677
33460,20634,24,0.001163,409677
91601,28381,33,0.001163,409677
08857,35252,41,0.001163,409677
97220,26671,31,0.001162,409708
46530,28418,33,0.001161,409779
31405,32738,38,0.001161,409779
72601,24147,28,0.001160,409892
55057,18958,22,0.001160,409892
63033,34482,40,0.001160,409892
77320,19822,23,0.001160,409892
45014,35363,41,0.001159,410022
30058,51761,60,0.001159,410022
48433,25024,29,0.001159,410022
13850,18130,21,0.001158,410138
48348,23314,27,0.001158,410138
63303,38858,45,0.001158,410138
98664,19855,23,0.001158,410138
11219,43219,50,0.001157,410218
75061,25933,30,0.001157,410218
45431,21626,25,0.001156,410291
03051,20770,24,0.001156,410291
48346,20760,24,0.001156,410291
85249,38958,45,0.001155,410382
40353,19051,22,0.001155,410382
98499,20786,24,0.001155,410382
53405,19925,23,0.001154,410736
97520,27737,32,0.001154,410736
10460,35526,41,0.001154,410736
92869,27724,32,0.001154,410736
45030,19057,22,0.001154,410736
60914,21673,25,0.001154,410736
10462,49393,57,0.001154,410736
07104,33798,39,0.001154,410736
89436,42460,49,0.001154,410736
13440,29462,34,0.001154,410736
69101,22552,26,0.001153,410857
97015,19950,23,0.001153,410857
94538,37288,43,0.001153,410857
33141,25147,29,0.001153,410857
31410,22560,26,0.001152,410909
70123,22577,26,0.001152,410909
01085,33892,39,0.001151,411017
80920,34745,40,0.001151,411017
75234,25202,29,0.001151,411017
12533,22602,26,0.001150,411072
47403,25207,29,0.001150,411072
19134,40042,46,0.001149,411159
71913,35677,41,0.001149,411159
60451,30475,35,0.001148,411221
45429,23517,27,0.001148,411221
78411,19175,22,0.001147,411328
90043,36625,42,0.001147,411328
91504,19177,22,0.001147,411328
98275,18304,21,0.001147,411328
47905,33151,38,0.001146,411390
60538,20949,24,0.001146,411390
75050,23588,27,0.001145,411446
02720,25327,29,0.001145,411446
22601,21859,25,0.001144,411516
85282,39331,45,0.001144,411516
94014,28883,33,0.001143,411571
49014,19245,22,0.001143,411571
80550,40280,46,0.001142,411646
65301,25395,29,0.001142,411646
84041,24577,28,0.001139,411674
11413,31636,36,0.001138,411778
98444,22839,26,0.001138,411778
43551,36908,42,0.001138,411778
37934,24616,28,0.001137,411871
60120,30795,35,0.001137,411871
75060,26390,30,0.001137,411871
92614,19370,22,0.001136,411922
77004,25534,29,0.001136,411922
11580,34367,39,0.001135,412023
01843,18503,21,0.001135,412023
75087,36108,41,0.001135,412023
37415,21162,24,0.001134,412149
56401,23800,27,0.001134,412149
12603,36151,41,0.001134,412149
86004,29971,34,0.001134,412149
56601,25623,29,0.001132,412253
33180,26491,30,0.001132,412253
68803,18557,21,0.001132,412253
13045,21207,24,0.001132,412253
11433,23873,27,0.001131,412337
80528,20330,23,0.001131,412337
92867,30075,34,0.001131,412337
37128,54845,62,0.001130,412435
29605,31864,36,0.001130,412435
30349,69966,79,0.001129,412514
55987,24822,28,0.001128,412614
29154,24815,28,0.001128,412614
44646,38992,44,0.001128,412614
10453,46120,52,0.001127,412894
30213,37277,42,0.001127,412894
53144,20414,23,0.001127,412894
45385,33713,38,0.001127,412894
90302,19525,22,0.001127,412894
33137,18639,21,0.001127,412894
53105,25739,29,0.001127,412894
80538,47032,53,0.001127,412894
11550,35511,40,0.001126,412962
75010,24876,28,0.001126,412962
45140,48009,54,0.001125,413213
13501,23121,26,0.001125,413213
48221,36440,41,0.001125,413213
47421,23996,27,0.001125,413213
07106,22232,25,0.001125,413213
23435,28445,32,0.001125,413213
70726,40874,46,0.001125,413213
29801,24031,27,0.001124,413293
95687,47146,53,0.001124,413293
80219,40079,45,0.001123,413374
01040,32071,36,0.001123,413374
75104,38334,43,0.001122,413464
16509,23164,26,0.001122,413464
64030,18717,21,0.001122,413464
33472,18733,21,0.001121,413548
60659,24084,27,0.001121,413548
29407,32122,36,0.001121,413548
85719,29465,33,0.001120,413581
62301,25017,28,0.001119,413609
90250,59041,66,0.001118,413818
88101,29504,33,0.001118,413818
83686,37553,42,0.001118,413818
85339,34870,39,0.001118,413818
33462,25947,29,0.001118,413818
07111,36712,41,0.001117,413859
29455,33160,37,0.001116,413896
74055,38554,43,0.001115,413967
48076,25102,28,0.001115,413967
99352,31431,35,0.001114,414040
11435,34108,38,0.001114,414040
80110,18860,21,0.001113,414115
96706,48539,54,0.001113,414115
94545,22489,25,0.001112,414185
92117,40460,45,0.001112,414185
98686,20695,23,0.001111,414268
31324,31505,35,0.001111,414268
44129,22497,25,0.001111,414268
52732,21620,24,0.001110,414383
19135,21630,24,0.001110,414383
83301,36038,40,0.001110,414383
07107,24331,27,0.001110,414383
76126,24404,27,0.001106,414436
37172,23516,26,0.001106,414436
55811,21710,24,0.001105,414550
32940,50661,56,0.001105,414550
93012,30778,34,0.001105,414550
08759,39865,44,0.001104,414621
25801,24450,27,0.001104,414621
30041,59835,66,0.001103,414721
80601,30825,34,0.001103,414721
93065,57192,63,0.001102,414810
60099,23595,26,0.001102,414810
55060,21817,24,0.001100,414834
98338,25473,28,0.001099,414883
41015,19110,21,0.001099,414883
47362,21848,24,0.001098,414937
32937,27321,30,0.001098,414937
19713,26492,29,0.001095,415046
78218,24668,27,0.001095,415046
11214,48401,53,0.001095,415046
33326,25585,28,0.001094,415122
10452,43894,48,0.001094,415122
95035,47562,52,0.001093,415303
11801,32927,36,0.001093,415303
33486,19213,21,0.001093,415303
77379,65854,72,0.001093,415303
60073,41201,45,0.001092,415348
72701,30255,33,0.001091,415537
47150,43088,47,0.001091,415537
08021,36649,40,0.001091,415537
10472,36680,40,0.001091,415537
45459,26569,29,0.001091,415537
08865,25690,28,0.001090,415565
98366,30298,33,0.001089,415624
91325,23886,26,0.001089,415624
45750,22065,24,0.001088,415690
92627,38596,42,0.001088,415690
01605,19327,21,0.001087,415789
24060,31267,34,0.001087,415789
90042,40479,44,0.001087,415789
80537,39607,43,0.001086,415880
27577,19341,21,0.001086,415880
49686,24857,27,0.001086,415880
31707,21226,23,0.001084,415903
44515,23088,25,0.001083,415975
44052,22165,24,0.001083,415975
01108,21234,23,0.001083,415975
84005,19416,21,0.001082,415996
60440,37939,41,0.001081,416037
53216,24082,26,0.001080,416103
30102,37053,40,0.001080,416103
95403,31510,34,0.001079,416303
98092,35217,38,0.001079,416303
18411,19467,21,0.001079,416303
40004,25944,28,0.001079,416303
78130,73230,79,0.001079,416303
48223,21330,23,0.001078,416362
76116,33386,36,0.001078,416362
52403,19507,21,0.001077,416383
98037,22311,24,0.001076,416453
77042,23238,25,0.001076,416453
98264,19518,21,0.001076,416453
60435,35336,38,0.001075,416549
33060,25127,27,0.001075,416549
48640,28841,31,0.001075,416549
08721,19575,21,0.001073,416626
80504,52169,56,0.001073,416626
85298,32639,35,0.001072,416748
44095,27992,30,0.001072,416748
17701,30785,33,0.001072,416748
77706,22393,24,0.001072,416748
98021,25214,27,0.001071,416947
45440,19603,21,0.001071,416947
15642,40168,43,0.001071,416947
35211,20550,22,0.001071,416947
44256,56975,61,0.001071,416947
46526,23338,25,0.001071,416947
90503,32696,35,0.001070,417030
30519,44880,48,0.001070,417030
30044,62675,67,0.001069,417185
47715,24311,26,0.001069,417185
49037,19651,21,0.001069,417185
92620,38341,41,0.001069,417185
49855,28091,30,0.001068,417296
80241,27146,29,0.001068,417296
13601,26223,28,0.001068,417296
54911,22471,24,0.001068,417296
54701,35600,38,0.001067,417401
68104,24358,26,0.001067,417401
76065,38424,41,0.001067,417401
95945,20637,22,0.001066,417560
07112,20646,22,0.001066,417560
12601,29076,31,0.001066,417560
59101,28146,30,0.001066,417560
72756,28131,30,0.001066,417560
19973,22522,24,0.001066,417560
11757,34738,37,0.001065,417700
96797,44144,47,0.001065,417700
85308,52589,56,0.001065,417700
30035,19756,21,0.001063,417775
61822,20690,22,0.001063,417775
81301,30094,32,0.001063,417775
07202,23545,25,0.001062,417925
10458,39559,42,0.001062,417925
98607,32966,35,0.001062,417925
50158,21648,23,0.001062,417925
52761,23534,25,0.001062,417925
53081,31108,33,0.001061,417996
48198,35823,38,0.001061,417996
23322,54729,58,0.001060,418054
30291,19829,21,0.001059,418154
99623,19822,21,0.001059,418154
89052,54759,58,0.001059,418154
14150,34956,37,0.001058,418261
92104,33095,35,0.001058,418261
63136,33071,35,0.001058,418261
27332,26495,28,0.001057,418353
44212,36908,39,0.001057,418353
52601,23645,25,0.001057,418353
30019,43554,46,0.001056,418513
53154,29351,31,0.001056,418513
11422,22724,24,0.001056,418513
63028,23669,25,0.001056,418513
90018,32208,34,0.001056,418513
83687,24643,26,0.001055,418539
97006,35093,37,0.001054,418679
98272,22776,24,0.001054,418679
89145,21824,23,0.001054,418679
07208,19930,21,0.001054,418679
45458,33196,35,0.001054,418679
55434,23739,25,0.001053,418819
54601,43664,46,0.001053,418819
85395,30398,32,0.001053,418819
80229,35122,37,0.001053,418819
74014,33280,35,0.001052,418854
33713,27602,29,0.001051,418932
33702,26633,28,0.001051,418932
92124,19981,21,0.001051,418932
01604,26674,28,0.001050,419059
85224,36194,38,0.001050,419059
75703,36195,38,0.001050,419059
71270,21904,23,0.001050,419059
96819,25738,27,0.001049,419120
90815,32407,34,0.001049,419120
70119,28616,30,0.001048,419199
30115,46743,49,0.001048,419199
40218,22920,24,0.001047,419278
28278,32482,34,0.001047,419278
80260,20062,21,0.001047,419278
85303,20104,21,0.001045,419320
98022,20091,21,0.001045,419320
92821,30666,32,0.001044,419411
80922,24898,26,0.001044,419411
54220,31603,33,0.001044,419411
79416,23964,25,0.001043,419470
45036,32598,34,0.001043,419470
61611,20162,21,0.001042,419561
23601,21106,22,0.001042,419561
61107,25909,27,0.001042,419561
92119,20155,21,0.001042,419561
85023,24981,26,0.001041,419617
93021,28816,30,0.001041,419617
33446,33642,35,0.001040,419652
75025,38521,40,0.001038,419718
32205,25055,26,0.001038,419718
49024,27002,28,0.001037,419746
44109,28953,30,0.001036,419776
45840,44424,46,0.001035,419908
28208,29948,31,0.001035,419908
37931,26097,27,0.001035,419908
35173,27066,28,0.001035,419908
33176,42562,44,0.001034,419952
49508,33873,35,0.001033,420024
60586,35825,37,0.001033,420024
46307,62030,64,0.001032,420088
33160,35900,37,0.001031,420125
98801,33980,35,0.001030,420268
40229,32025,33,0.001030,420268
75089,27183,28,0.001030,420268
33067,23303,24,0.001030,420268
91741,22338,23,0.001030,420268
98032,23322,24,0.001029,420339
63090,20416,21,0.001029,420339
08205,25271,26,0.001029,420339
50401,23349,24,0.001028,420388
41018,24328,25,0.001028,420388
49315,23364,24,0.001027,420516
76017,35038,36,0.001027,420516
30132,41881,43,0.001027,420516
93401,24333,25,0.001027,420516
60123,32170,33,0.001026,420674
14120,38030,39,0.001026,420674
27106,39946,41,0.001026,420674
30518,43864,45,0.001026,420674
92646,48832,50,0.001024,420724
45701,22484,23,0.001023,420768
32751,20534,21,0.001023,420768
48430,37182,38,0.001022,420867
45503,25448,26,0.001022,420867
98058,34233,35,0.001022,420867
19141,24476,25,0.001021,421002
02536,20573,21,0.001021,421002
34114,25472,26,0.001021,421002
33442,26450,27,0.001021,421002
11691,35250,36,0.001021,421002
90241,29406,30,0.001020,421067
48858,34297,35,0.001020,421067
54703,36307,37,0.001019,421104
61604,22585,23,0.001018,421151
89102,23584,24,0.001018,421151
98802,25558,26,0.001017,421261
32746,39346,40,0.001017,421261
27565,20649,21,0.001017,421261
33069,22612,23,0.001017,421261
80104,34459,35,0.001016,421322
33626,25600,26,0.001016,421322
43512,23638,24,0.001015,421346
83814,20707,21,0.001014,421367
38801,21720,22,0.001013,421505
29710,38509,39,0.001013,421505
50501,21727,22,0.001013,421505
75002,54289,55,0.001013,421505
53223,22732,23,0.001012,421571
30506,42508,43,0.001012,421571
30114,51435,52,0.001011,421649
42071,25708,26,0.001011,421649
15601,48572,49,0.001009,421747
91307,20823,21,0.001009,421747
27455,27747,28,0.001009,421747
49426,34727,35,0.001008,421805
80234,22823,23,0.001008,421805
46368,33757,34,0.001007,421918
92506,35755,36,0.001007,421918
37421,42721,43,0.001007,421918
34238,26846,27,0.001006,421991
29910,45708,46,0.001006,421991
48473,20904,21,0.001005,422098
38834,23875,24,0.001005,422098
85041,40777,41,0.001005,422098
77035,20888,21,0.001005,422098
95973,28878,29,0.001004,422175
92008,22912,23,0.001004,422175
48150,24892,25,0.001004,422175
55433,25933,26,0.001003,422264
16823,20932,21,0.001003,422264
35763,20944,21,0.001003,422264
84401,20939,21,0.001003,422264
23606,21957,22,0.001002,422365
30134,37937,38,0.001002,422365
49009,40927,41,0.001002,422365
33021,38960,39,0.001001,422404
44903,22002,22,0.001000,422453
76180,27011,27,0.001000,422453
91941,26025,26,0.000999,422589
30274,27024,27,0.000999,422589
78133,21014,21,0.000999,422589
98604,34051,34,0.000999,422589
98312,28020,28,0.000999,422589
95132,28090,28,0.000997,422644
33014,27087,27,0.000997,422644
80013,57216,57,0.000996,422762
54311,30110,30,0.000996,422762
77356,31140,31,0.000996,422762
11520,33154,33,0.000995,422919
48071,25131,25,0.000995,422919
38134,26134,26,0.000995,422919
98391,48250,48,0.000995,422919
83201,25124,25,0.000995,422919
44406,21123,21,0.000994,422966
83501,26159,26,0.000994,422966
67212,34296,34,0.000991,423031
84404,31277,31,0.000991,423031
32225,49481,49,0.000990,423145
80233,36370,36,0.000990,423145
95404,29303,29,0.000990,423145
90746,24256,24,0.000989,423169
95926,25299,25,0.000988,423194
60115,27345,27,0.000987,423251
85711,30387,30,0.000987,423251
32606,21291,21,0.000986,423486
92630,48671,48,0.000986,423486
11720,23324,23,0.000986,423486
92677,53747,53,0.000986,423486
60438,25358,25,0.000986,423486
19149,28410,28,0.000986,423486
53511,37536,37,0.000986,423486
01020,26384,26,0.000985,423512
43701,43713,43,0.000984,423555
31322,26452,26,0.000983,423630
32080,24404,24,0.000983,423630
06360,25426,25,0.000983,423630
29607,39737,39,0.000981,423744
37849,22432,22,0.000981,423744
98229,30586,30,0.000981,423744
53406,23451,23,0.000981,423744
49464,24478,24,0.000980,423824
85027,27560,27,0.000980,423824
49507,29585,29,0.000980,423824
91016,30656,30,0.000979,423877
12901,23501,23,0.000979,423877
98445,24543,24,0.000978,423940
34997,39873,39,0.000978,423940
67846,22525,22,0.000977,423985
98201,23532,23,0.000977,423985
91214,24599,24,0.000976,424032
98404,23559,23,0.000976,424032
92626,35886,35,0.000975,424067
94928,31833,31,0.000974,424098
54901,25701,25,0.000973,424237
92688,32882,32,0.000973,424237
92078,37004,36,0.000973,424237
95401,24656,24,0.000973,424237
74820,22606,22,0.000973,424237
95037,39102,38,0.000972,424340
85086,35996,35,0.000972,424340
02895,30853,30,0.000972,424340
27405,38101,37,0.000971,424377
86001,24749,24,0.000970,424464
49505,27842,27,0.000970,424464
30606,37112,36,0.000970,424464
11420,29935,29,0.000969,424596
91311,30973,30,0.000969,424596
44060,53648,52,0.000969,424596
85381,21673,21,0.000969,424596
63052,23772,23,0.000968,424675
30013,25821,25,0.000968,424675
28104,32014,31,0.000968,424675
08081,44577,43,0.000965,424741
74063,23835,23,0.000965,424741
97703,33188,32,0.000964,424860
97030,32152,31,0.000964,424860
70458,30070,29,0.000964,424860
95207,27998,27,0.000964,424860
48154,35305,34,0.000963,424894
72653,26025,25,0.000961,425052
43130,48893,47,0.000961,425052
47025,21849,21,0.000961,425052
30296,23936,23,0.000961,425052
78155,43697,42,0.000961,425052
77077,39563,38,0.000960,425090
37343,38595,37,0.000959,425127
95356,23998,23,0.000958,425181
98290,32369,31,0.000958,425181
44035,51219,49,0.000957,425260
11704,31339,30,0.000957,425260
34209,31386,30,0.000956,425326
32724,37658,36,0.000956,425326
37110,25118,24,0.000955,425545
31210,29313,28,0.000955,425545
95136,30379,29,0.000955,425545
30135,59669,57,0.000955,425545
80634,53417,51,0.000955,425545
48186,31419,30,0.000955,425545
14609,31455,30,0.000954,425634
92618,37742,36,0.000954,425634
91006,24118,23,0.000954,425634
63010,29394,28,0.000953,425713
89012,31493,30,0.000953,425713
32605,22044,21,0.000953,425713
80012,32579,31,0.000952,425805
11003,33609,32,0.000952,425805
46902,30478,29,0.000952,425805
11725,25236,24,0.000951,425895
90003,36795,35,0.000951,425895
44224,32608,31,0.000951,425895
67037,24215,23,0.000950,425948
98382,31568,30,0.000950,425948
07055,34764,33,0.000949,426059
65804,33722,32,0.000949,426059
60133,24233,23,0.000949,426059
98665,24238,23,0.000949,426059
18951,29533,28,0.000948,426141
93561,25309,24,0.000948,426141
40165,31632,30,0.000948,426141
58201,26430,25,0.000946,426166
29550,26445,25,0.000945,426216
94134,26456,25,0.000945,426216
15235,30714,29,0.000944,426344
78260,31771,30,0.000944,426344
33908,40253,38,0.000944,426344
29150,32849,31,0.000944,426344
33324,38193,36,0.000943,426450
02302,27574,26,0.000943,426450
97405,46641,44,0.000943,426450
80501,35036,33,0.000942,426529
94587,48811,46,0.000942,426529
75115,44615,42,0.000941,426651
70506,28683,27,0.000941,426651
29609,25493,24,0.000941,426651
87031,30832,29,0.000941,426651
24018,35118,33,0.000940,426775
18704,24471,23,0.000940,426775
48503,22350,21,0.000940,426775
07011,26582,25,0.000940,426775
78259,23413,22,0.000940,426775
43402,25548,24,0.000939,426868
64119,25556,24,0.000939,426868
32256,47916,45,0.000939,426868
97124,41592,39,0.000938,426936
85029,30909,29,0.000938,426936
10950,34162,32,0.000937,427043
85203,25621,24,0.000937,427043
92806,23479,22,0.000937,427043
70003,30950,29,0.000937,427043
08755,23507,22,0.000936,427115
18064,22431,21,0.000936,427115
51503,30993,29,0.000936,427115
14612,29959,28,0.000935,427170
85704,28882,27,0.000935,427170
77904,22489,21,0.000934,427238
41051,27823,26,0.000934,427238
46321,22477,21,0.000934,427238
48127,33217,31,0.000933,427346
28804,22499,21,0.000933,427346
54313,34309,32,0.000933,427346
33547,25726,24,0.000933,427346
43302,38642,36,0.000932,427434
37160,24673,23,0.000932,427434
59715,31106,29,0.000932,427434
46360,36508,34,0.000931,427468
36526,34393,32,0.000930,427500
35613,23690,22,0.000929,427522
98642,25900,24,0.000927,427546
97230,34561,32,0.000926,427619
30157,44268,41,0.000926,427619
77546,44368,41,0.000924,427660
37920,32497,30,0.000923,427745
44203,32486,30,0.000923,427745
34987,27090,25,0.000923,427745
75071,56371,52,0.000922,427797
27597,24966,23,0.000921,427923
28079,34753,32,0.000921,427923
60409,29301,27,0.000921,427923
38118,23879,22,0.000921,427923
90033,23884,22,0.000921,427923
62002,26079,24,0.000920,428021
88220,26090,24,0.000920,428021
45373,31508,29,0.000920,428021
33618,22817,21,0.000920,428021
70570,31546,29,0.000919,428122
40214,32645,30,0.000919,428122
89074,45713,42,0.000919,428122
37620,32688,30,0.000918,428210
48188,39205,36,0.000918,428210
90713,23954,22,0.000918,428210
91773,27261,25,0.000917,428235
34761,36054,33,0.000915,428268
67401,38306,35,0.000914,428366
63366,42679,39,0.000914,428366
53214,26247,24,0.000914,428366
32810,25199,23,0.000913,428389
49418,27404,25,0.000912,428414
32257,32939,30,0.000911,428444
35803,27498,25,0.000909,428495
90505,28589,26,0.000909,428495
30534,31935,29,0.000908,428524
76013,23161,21,0.000907,428545
94509,43100,39,0.000905,428636
80010,23199,21,0.000905,428636
91304,34249,31,0.000905,428636
98023,36515,33,0.000904,428738
33435,29862,27,0.000904,428738
28216,46439,42,0.000904,428738
70301,34316,31,0.000903,428870
64801,27694,25,0.000903,428870
08757,36525,33,0.000903,428870
30224,23256,21,0.000903,428870
70068,24370,22,0.000903,428870
34957,24393,22,0.000902,428929
37130,41040,37,0.000902,428929
91730,46621,42,0.000901,428971
85035,24457,22,0.000900,428993
71854,27819,25,0.000899,429018
89431,27848,25,0.000898,429043
30253,54654,49,0.000897,429160
80917,25649,23,0.000897,429160
38654,50176,45,0.000897,429160
32812,27912,25,0.000896,429262
37923,23441,21,0.000896,429262
90620,33497,30,0.000896,429262
98683,29033,26,0.000896,429262
08050,25698,23,0.000895,429396
21502,33536,30,0.000895,429396
24401,32408,29,0.000895,429396
30117,30169,27,0.000895,429396
44105,27937,25,0.000895,429396
37312,31381,28,0.000892,429451
45342,30272,27,0.000892,429451
77573,74071,66,0.000891,429551
29715,38166,34,0.000891,429551
47304,24711,22,0.000890,429573
60505,30372,27,0.000889,429674
98031,29261,26,0.000889,429674
28303,24741,22,0.000889,429674
28677,29259,26,0.000889,429674
27012,27072,24,0.000887,429698
89044,29387,26,0.000885,429865
11235,53089,47,0.000885,429865
28092,31634,28,0.000885,429865
92708,45222,40,0.000885,429865
08046,29384,26,0.000885,429865
60411,41871,37,0.000884,429957
27804,23755,21,0.000884,429957
28806,38480,34,0.000884,429957
45601,41901,37,0.000883,429994
76548,23801,21,0.000882,430089
33179,32872,29,0.000882,430089
29926,26091,23,0.000882,430089
16101,24945,22,0.000882,430089
74011,26105,23,0.000881,430229
91326,31789,28,0.000881,430229
19606,27251,24,0.000881,430229
85207,42003,37,0.000881,430229
75227,31789,28,0.000881,430229
14624,31808,28,0.000880,430294
90703,42050,37,0.000880,430294
37363,37535,33,0.000879,430379
45324,31849,28,0.000879,430379
38127,27299,24,0.000879,430379
75150,36451,32,0.000878,430490
32765,54682,48,0.000878,430490
91801,35321,31,0.000878,430490
19120,42227,37,0.000876,430588
80631,29695,26,0.000876,430588
30680,39943,35,0.000876,430588
34135,43443,38,0.000875,430656
50613,34296,30,0.000875,430656
79707,26314,23,0.000874,430737
85302,28601,25,0.000874,430737
92870,37746,33,0.000874,430737
98258,42386,37,0.000873,430798
32832,27487,24,0.000873,430798
44077,46993,41,0.000872,430868
75074,33243,29,0.000872,430868
35405,33277,29,0.000871,430897
76049,29884,26,0.000870,430985
39759,31039,27,0.000870,430985
30039,40238,35,0.000870,430985
60506,35666,31,0.000869,431039
11419,26462,23,0.000869,431039
33813,33421,29,0.000868,431068
95993,26529,23,0.000867,431091
30093,25402,22,0.000866,431113
29466,42772,37,0.000865,431150
43560,30110,26,0.000864,431247
39402,32393,28,0.000864,431247
75098,49758,43,0.000864,431247
11432,37086,32,0.000863,431302
46614,26661,23,0.000863,431302
91355,25518,22,0.000862,431350
34211,30168,26,0.000862,431350
42301,37167,32,0.000861,431461
16001,32503,28,0.000861,431461
31313,32510,28,0.000861,431461
85392,26699,23,0.000861,431461
30161,29081,25,0.000860,431514
32578,32575,28,0.000860,431514
33317,29137,25,0.000858,431539
53221,26827,23,0.000857,431647
60085,39654,34,0.000857,431647
11208,59519,51,0.000857,431647
47714,25689,22,0.000856,431754
49221,33871,29,0.000856,431754
48111,40907,35,0.000856,431754
21811,24540,21,0.000856,431754
33710,30392,26,0.000855,431809
30045,33912,29,0.000855,431809
72450,25762,22,0.000854,431859
91406,32785,28,0.000854,431859
85742,26978,23,0.000853,431939
49423,42210,36,0.000853,431939
37664,24629,21,0.000853,431939
34787,78635,67,0.000852,432006
29577,34092,29,0.000851,432073
92071,44645,38,0.000851,432073
23455,41187,35,0.000850,432216
48101,25886,22,0.000850,432216
92833,35286,30,0.000850,432216
23669,34132,29,0.000850,432216
64804,31782,27,0.000850,432216
98001,27081,23,0.000849,432323
45069,44740,38,0.000849,432323
48316,25919,22,0.000849,432323
98367,28280,24,0.000849,432323
80011,31845,27,0.000848,432387
37040,43650,37,0.000848,432387
29412,37783,32,0.000847,432542
29720,47209,40,0.000847,432542
34221,43709,37,0.000847,432542
98682,54332,46,0.000847,432542
38305,41362,35,0.000846,432603
40272,30715,26,0.000846,432603
29732,50909,43,0.000845,432705
97080,39038,33,0.000845,432705
44134,30786,26,0.000845,432705
75052,66388,56,0.000844,432761
42001,29640,25,0.000843,432848
37643,27291,23,0.000843,432848
42701,46238,39,0.000843,432848
48235,42780,36,0.000842,432884
28115,38047,32,0.000841,432984
46845,26151,22,0.000841,432984
76244,54692,46,0.000841,432984
80022,41657,35,0.000840,433019
93004,25019,21,0.000839,433061
33558,25031,21,0.000839,433061
87105,37007,31,0.000838,433116
45150,28633,24,0.000838,433116
19140,39404,33,0.000837,433149
55901,43053,36,0.000836,433209
90802,28694,24,0.000836,433209
85202,28763,24,0.000834,433317
76513,33558,28,0.000834,433317
30052,67145,56,0.000834,433317
91786,36000,30,0.000833,433383
63385,43241,36,0.000833,433383
48307,37265,31,0.000832,433414
24073,26485,22,0.000831,433529
92647,42115,35,0.000831,433529
76001,25280,21,0.000831,433529
32246,44511,37,0.000831,433529
77584,67470,56,0.000830,433606
30548,25314,21,0.000830,433606
13760,36169,30,0.000829,433636
32792,42291,35,0.000828,433699
28214,33812,28,0.000828,433699
44004,25428,21,0.000826,433720
28311,29105,24,0.000825,433798
33556,32721,27,0.000825,433798
43615,32729,27,0.000825,433798
46342,26685,22,0.000824,433820
17202,25501,21,0.000823,433841
14075,38933,32,0.000822,433873
91354,25593,21,0.000821,433923
89011,35304,29,0.000821,433923
28562,37794,31,0.000820,434017
52302,35387,29,0.000820,434017
92129,41488,34,0.000820,434017
77354,36631,30,0.000819,434243
45231,35423,29,0.000819,434243
92373,26847,22,0.000819,434243
84074,28079,23,0.000819,434243
11706,43968,36,0.000819,434243
85745,30515,25,0.000819,434243
75154,37859,31,0.000819,434243
78108,36641,30,0.000819,434243
01420,33001,27,0.000818,434313
80923,26909,22,0.000818,434313
34110,25663,21,0.000818,434313
28412,41710,34,0.000815,434347
27205,27040,22,0.000814,434369
99362,33197,27,0.000813,434396
28304,29548,24,0.000812,434420
85204,39457,32,0.000811,434452
44601,25919,21,0.000810,434494
47711,25940,21,0.000810,434494
32835,29663,24,0.000809,434518
98042,39582,32,0.000808,434650
28056,29702,24,0.000808,434650
52240,27236,22,0.000808,434650
37604,28456,23,0.000808,434650
32955,38371,31,0.000808,434650
34243,28513,23,0.000807,434733
95076,48349,39,0.000807,434733
93420,26023,21,0.000807,434733
30736,39684,32,0.000806,434765
28607,27323,22,0.000805,434787
11779,31121,25,0.000803,434812
